 SimTime (float32)[1], IPL (int32)[1], MAG (int32)[1], ALT (int32)[1], ALV (int32)[1]
11.4230,250,188,-139,-94
11.4235,250,188,-139,-93
11.4240,250,188,-139,-93
11.4245,250,188,-139,-94
11.4250,250,187,-139,-93
11.4255,250,188,-139,-93
11.4260,250,188,-139,-93
11.4265,250,188,-139,-93
11.4270,250,188,-139,-93
11.4275,250,188,-139,-93
11.4280,250,188,-140,-92
11.4285,249,188,-140,-93
11.4290,249,188,-140,-92
11.4295,249,188,-140,-92
11.4300,249,188,-140,-93
11.4305,249,188,-140,-93
11.4310,249,188,-140,-93
11.4315,249,188,-141,-93
11.4320,249,188,-141,-93
11.4325,249,188,-141,-93
11.4330,248,188,-141,-93
11.4335,248,188,-141,-93
11.4340,249,188,-141,-94
11.4345,249,188,-141,-93
11.4350,249,188,-141,-94
11.4355,249,188,-141,-94
11.4360,249,188,-141,-93
11.4365,249,188,-141,-93
11.4370,249,188,-141,-93
11.4375,249,188,-141,-93
11.4380,250,188,-141,-93
11.4385,250,188,-141,-93
11.4390,249,188,-142,-93
11.4395,249,188,-141,-93
11.4400,249,188,-141,-93
11.4405,250,188,-141,-93
11.4410,250,188,-141,-93
11.4415,250,188,-142,-92
11.4420,250,188,-141,-92
11.4425,250,188,-141,-92
11.4430,250,188,-142,-92
11.4435,250,188,-142,-92
11.4440,250,188,-142,-91
11.4445,249,188,-142,-91
11.4450,249,188,-142,-92
11.4455,249,188,-143,-92
11.4460,249,188,-143,-92
11.4465,249,188,-143,-91
11.4470,249,188,-143,-92
11.4475,249,188,-143,-92
11.4480,249,188,-143,-92
11.4485,249,188,-143,-93
11.4490,249,188,-143,-93
11.4495,250,188,-143,-93
11.4500,249,188,-143,-93
11.4505,249,188,-143,-93
11.4510,249,188,-143,-93
11.4515,249,188,-143,-93
11.4520,249,188,-143,-93
11.4525,249,188,-143,-93
11.4530,249,188,-143,-93
11.4535,249,188,-143,-93
11.4540,249,188,-143,-93
11.4545,249,188,-144,-93
11.4550,249,188,-144,-93
11.4555,249,188,-144,-93
11.4560,249,188,-144,-93
11.4565,249,188,-144,-93
11.4570,249,188,-144,-93
11.4575,249,188,-144,-93
11.4580,249,188,-144,-93
11.4585,249,188,-145,-93
11.4590,249,188,-145,-93
11.4595,249,188,-144,-94
11.4600,249,188,-144,-94
11.4605,249,188,-144,-94
11.4610,250,188,-144,-94
11.4615,249,188,-145,-93
11.4620,249,188,-145,-94
11.4625,249,188,-145,-94
11.4630,249,187,-145,-94
11.4635,250,188,-145,-94
11.4640,250,188,-144,-94
11.4645,249,187,-145,-94
11.4650,249,188,-145,-95
11.4655,249,188,-145,-95
11.4660,250,188,-145,-94
11.4665,250,188,-145,-95
11.4670,250,188,-145,-95
11.4675,249,188,-145,-94
11.4680,250,188,-145,-95
11.4685,250,188,-145,-95
11.4690,250,188,-145,-95
11.4695,250,188,-145,-95
11.4700,250,188,-145,-95
11.4705,250,188,-145,-95
11.4710,250,188,-145,-94
11.4715,250,188,-145,-94
11.4720,250,188,-145,-94
11.4725,250,188,-145,-94
11.4730,250,188,-145,-93
11.4735,250,188,-146,-93
11.4740,250,188,-146,-93
11.4745,250,188,-146,-92
11.4750,250,188,-146,-93
11.4755,249,188,-146,-92
11.4760,249,188,-147,-92
11.4765,249,188,-147,-92
11.4770,249,188,-147,-92
11.4775,249,188,-147,-92
11.4780,249,188,-147,-92
11.4785,249,188,-147,-93
11.4790,249,188,-147,-93
11.4795,249,188,-147,-92
11.4800,249,188,-147,-93
11.4805,249,188,-147,-93
11.4810,249,188,-147,-94
11.4815,249,188,-148,-94
11.4820,249,188,-147,-94
11.4825,249,188,-147,-94
11.4830,249,188,-147,-94
11.4835,249,188,-147,-94
11.4840,250,188,-147,-94
11.4845,250,188,-147,-95
11.4850,250,188,-147,-95
11.4855,249,188,-148,-95
11.4860,249,188,-148,-94
11.4865,249,188,-148,-94
11.4870,249,188,-148,-94
11.4875,248,188,-149,-93
11.4880,249,188,-148,-94
11.4885,249,188,-149,-94
11.4890,249,188,-149,-94
11.4895,249,187,-149,-94
11.4900,249,188,-149,-93
11.4905,249,188,-149,-94
11.4910,249,188,-149,-94
11.4915,249,188,-149,-93
11.4920,249,188,-149,-93
11.4925,249,188,-149,-93
11.4930,248,188,-149,-92
11.4935,249,188,-149,-92
11.4940,249,188,-149,-93
11.4945,249,188,-149,-92
11.4950,249,188,-149,-92
11.4955,249,188,-149,-92
11.4960,249,188,-150,-92
11.4965,249,188,-149,-92
11.4970,249,188,-149,-92
11.4975,249,188,-150,-92
11.4980,249,188,-150,-92
11.4985,249,188,-150,-92
11.4990,249,188,-150,-92
11.4995,249,188,-150,-92
11.5000,249,188,-150,-93
11.5005,249,187,-150,-93
11.5010,249,187,-150,-93
11.5015,249,187,-149,-93
11.5020,249,187,-149,-93
11.5025,250,187,-148,-93
11.5030,250,187,-148,-93
11.5035,250,186,-147,-93
11.5040,250,186,-146,-92
11.5045,250,187,-146,-92
11.5050,250,186,-145,-91
11.5055,250,186,-145,-91
11.5060,250,186,-144,-91
11.5065,250,185,-143,-90
11.5070,250,185,-143,-90
11.5075,249,185,-143,-89
11.5080,250,185,-143,-89
11.5085,249,185,-142,-89
11.5090,248,185,-142,-89
11.5095,249,185,-141,-88
11.5100,248,185,-141,-88
11.5105,247,184,-141,-88
11.5110,247,184,-141,-88
11.5115,246,184,-141,-87
11.5120,246,184,-140,-87
11.5125,246,183,-140,-87
11.5130,244,183,-141,-87
11.5135,244,183,-140,-87
11.5140,243,183,-140,-87
11.5145,242,183,-140,-86
11.5150,242,183,-140,-87
11.5155,241,183,-140,-87
11.5160,241,182,-140,-87
11.5165,240,182,-140,-87
11.5170,239,182,-140,-86
11.5175,239,182,-140,-86
11.5180,238,182,-140,-87
11.5185,237,182,-140,-86
11.5190,236,181,-140,-86
11.5195,236,182,-140,-86
11.5200,235,181,-140,-86
11.5205,235,181,-140,-86
11.5210,235,181,-139,-86
11.5215,234,180,-139,-86
11.5220,233,181,-139,-86
11.5225,233,181,-139,-85
11.5230,232,180,-139,-85
11.5235,232,180,-138,-85
11.5240,232,180,-138,-85
11.5245,230,180,-139,-84
11.5250,230,180,-138,-84
11.5255,229,180,-139,-84
11.5260,229,179,-138,-83
11.5265,228,179,-138,-83
11.5270,228,179,-138,-83
11.5275,227,179,-138,-83
11.5280,226,179,-138,-83
11.5285,225,179,-138,-82
11.5290,224,179,-139,-82
11.5295,224,179,-138,-82
11.5300,223,178,-139,-82
11.5305,222,178,-139,-82
11.5310,221,179,-139,-82
11.5315,220,178,-139,-82
11.5320,220,178,-139,-82
11.5325,219,178,-139,-82
11.5330,218,178,-139,-82
11.5335,218,178,-139,-81
11.5340,218,177,-138,-82
11.5345,217,177,-138,-81
11.5350,217,177,-138,-81
11.5355,216,177,-138,-81
11.5360,215,177,-138,-81
11.5365,215,177,-138,-81
11.5370,214,177,-138,-81
11.5375,214,177,-138,-81
11.5380,213,177,-138,-81
11.5385,212,177,-138,-81
11.5390,212,177,-138,-81
11.5395,211,177,-138,-81
11.5400,210,176,-138,-81
11.5405,209,176,-138,-81
11.5410,208,176,-138,-81
11.5415,208,176,-138,-81
11.5420,208,176,-138,-82
11.5425,207,176,-138,-81
11.5430,206,175,-138,-81
11.5435,206,175,-138,-82
11.5440,206,175,-137,-81
11.5445,206,175,-137,-82
11.5450,205,175,-137,-82
11.5455,204,175,-137,-81
11.5460,203,175,-137,-81
11.5465,203,175,-137,-82
11.5470,202,175,-137,-81
11.5475,202,174,-137,-81
11.5480,201,175,-137,-81
11.5485,200,174,-137,-81
11.5490,199,174,-137,-81
11.5495,199,174,-137,-81
11.5500,198,174,-137,-81
11.5505,198,174,-137,-81
11.5510,197,174,-137,-81
11.5515,196,174,-137,-81
11.5520,196,173,-137,-81
11.5525,195,173,-137,-81
11.5530,194,174,-137,-81
11.5535,194,173,-137,-81
11.5540,194,174,-136,-82
11.5545,193,173,-136,-81
11.5550,193,173,-136,-81
11.5555,192,173,-136,-82
11.5560,192,173,-136,-81
11.5565,191,173,-136,-82
11.5570,190,173,-136,-82
11.5575,190,173,-135,-82
11.5580,190,172,-135,-82
11.5585,189,173,-136,-82
11.5590,189,172,-135,-82
11.5595,188,172,-135,-82
11.5600,187,172,-135,-81
11.5605,187,172,-135,-81
11.5610,187,172,-134,-82
11.5615,187,172,-134,-81
11.5620,186,172,-134,-81
11.5625,185,172,-135,-80
11.5630,185,172,-134,-80
11.5635,184,172,-134,-81
11.5640,184,172,-134,-80
11.5645,183,171,-134,-80
11.5650,183,171,-134,-80
11.5655,182,171,-134,-80
11.5660,181,171,-134,-79
11.5665,181,171,-134,-79
11.5670,180,171,-134,-80
11.5675,180,171,-134,-79
11.5680,180,171,-133,-79
11.5685,179,171,-133,-79
11.5690,179,171,-133,-79
11.5695,178,171,-133,-79
11.5700,177,171,-134,-78
11.5705,177,170,-133,-78
11.5710,176,170,-133,-78
11.5715,176,170,-133,-78
11.5720,176,170,-133,-77
11.5725,175,170,-133,-77
11.5730,174,170,-133,-77
11.5735,173,170,-133,-76
11.5740,173,170,-132,-77
11.5745,173,169,-132,-76
11.5750,172,170,-132,-76
11.5755,171,169,-133,-75
11.5760,171,170,-132,-75
11.5765,170,169,-132,-75
11.5770,170,169,-132,-75
11.5775,169,169,-132,-75
11.5780,169,169,-132,-75
11.5785,168,169,-132,-74
11.5790,167,169,-132,-74
11.5795,167,169,-132,-74
11.5800,167,169,-132,-73
11.5805,166,169,-131,-73
11.5810,166,168,-131,-73
11.5815,165,169,-131,-72
11.5820,165,169,-131,-72
11.5825,164,169,-131,-72
11.5830,164,168,-131,-72
11.5835,163,168,-131,-72
11.5840,163,168,-131,-72
11.5845,162,168,-131,-72
11.5850,162,168,-131,-71
11.5855,161,168,-131,-72
11.5860,161,168,-130,-71
11.5865,160,167,-131,-71
11.5870,160,167,-130,-71
11.5875,159,167,-130,-70
11.5880,159,168,-130,-70
11.5885,158,167,-130,-69
11.5890,158,167,-130,-70
11.5895,157,167,-130,-69
11.5900,157,167,-130,-69
11.5905,156,167,-129,-68
11.5910,156,167,-129,-68
11.5915,155,167,-129,-68
11.5920,155,166,-129,-67
11.5925,154,166,-129,-66
11.5930,154,166,-129,-66
11.5935,153,166,-129,-66
11.5940,153,167,-129,-65
11.5945,153,166,-129,-65
11.5950,152,166,-129,-65
11.5955,151,166,-129,-64
11.5960,151,166,-129,-64
11.5965,150,166,-129,-64
11.5970,150,166,-128,-64
11.5975,149,165,-128,-64
11.5980,149,166,-128,-64
11.5985,148,166,-128,-64
11.5990,148,166,-128,-63
11.5995,148,165,-128,-64
11.6000,147,165,-128,-63
11.6005,147,165,-127,-63
11.6010,146,165,-127,-64
11.6015,146,165,-127,-63
11.6020,145,165,-127,-63
11.6025,144,165,-127,-63
11.6030,144,165,-128,-63
11.6035,143,165,-127,-63
11.6040,143,165,-127,-62
11.6045,142,165,-127,-62
11.6050,142,165,-127,-62
11.6055,141,164,-127,-62
11.6060,141,164,-127,-62
11.6065,140,164,-127,-62
11.6070,140,164,-127,-62
11.6075,139,164,-127,-61
11.6080,139,164,-127,-61
11.6085,138,164,-127,-61
11.6090,138,164,-126,-62
11.6095,138,164,-126,-61
11.6100,137,163,-126,-61
11.6105,137,164,-126,-61
11.6110,136,164,-126,-60
11.6115,135,164,-126,-60
11.6120,135,163,-126,-61
11.6125,134,164,-126,-60
11.6130,134,163,-125,-60
11.6135,134,163,-125,-59
11.6140,133,163,-125,-60
11.6145,132,163,-125,-59
11.6150,132,163,-125,-60
11.6155,132,163,-125,-59
11.6160,132,163,-125,-59
11.6165,131,163,-125,-59
11.6170,130,163,-125,-59
11.6175,130,162,-125,-59
11.6180,129,163,-125,-59
11.6185,128,162,-125,-59
11.6190,128,162,-125,-59
11.6195,127,162,-125,-60
11.6200,127,162,-124,-60
11.6205,127,162,-124,-59
11.6210,126,162,-124,-59
11.6215,126,162,-124,-60
11.6220,126,162,-124,-59
11.6225,125,161,-124,-59
11.6230,125,161,-123,-59
11.6235,125,161,-123,-59
11.6240,124,161,-123,-58
11.6245,123,161,-123,-58
11.6250,123,161,-123,-58
11.6255,122,161,-123,-57
11.6260,122,161,-123,-57
11.6265,121,161,-123,-57
11.6270,121,161,-123,-57
11.6275,120,161,-123,-56
11.6280,120,161,-123,-55
11.6285,119,161,-122,-55
11.6290,119,160,-122,-54
11.6295,119,161,-122,-54
11.6300,118,161,-122,-54
11.6305,118,161,-122,-53
11.6310,117,161,-122,-53
11.6315,117,160,-122,-53
11.6320,116,160,-122,-52
11.6325,116,160,-122,-52
11.6330,115,159,-122,-52
11.6335,115,160,-122,-51
11.6340,114,160,-122,-51
11.6345,114,160,-121,-51
11.6350,113,160,-121,-51
11.6355,113,160,-121,-51
11.6360,113,159,-121,-50
11.6365,112,160,-121,-51
11.6370,112,160,-121,-50
11.6375,112,159,-120,-50
11.6380,111,160,-120,-50
11.6385,110,159,-121,-49
11.6390,110,159,-120,-49
11.6395,109,159,-120,-49
11.6400,109,159,-120,-48
11.6405,108,159,-120,-48
11.6410,108,159,-120,-48
11.6415,107,159,-120,-47
11.6420,107,158,-120,-47
11.6425,107,158,-120,-47
11.6430,106,159,-119,-47
11.6435,106,158,-119,-46
11.6440,105,158,-119,-46
11.6445,105,158,-119,-46
11.6450,105,158,-119,-46
11.6455,104,158,-119,-45
11.6460,104,158,-119,-45
11.6465,103,158,-118,-45
11.6470,102,158,-119,-44
11.6475,102,158,-118,-44
11.6480,102,158,-118,-44
11.6485,101,158,-118,-44
11.6490,101,157,-118,-43
11.6495,101,157,-118,-43
11.6500,100,157,-118,-43
11.6505,99,158,-118,-42
11.6510,98,157,-119,-42
11.6515,98,157,-118,-42
11.6520,98,157,-118,-42
11.6525,97,157,-118,-42
11.6530,97,157,-118,-42
11.6535,96,157,-118,-42
11.6540,96,157,-117,-42
11.6545,95,157,-118,-42
11.6550,95,156,-117,-42
11.6555,94,157,-117,-42
11.6560,94,157,-117,-41
11.6565,93,157,-117,-42
11.6570,93,156,-117,-41
11.6575,92,156,-117,-41
11.6580,92,156,-117,-41
11.6585,91,156,-117,-41
11.6590,91,156,-117,-41
11.6595,91,156,-117,-41
11.6600,90,156,-116,-41
11.6605,90,156,-116,-41
11.6610,90,156,-116,-41
11.6615,89,156,-116,-40
11.6620,88,155,-116,-40
11.6625,88,155,-116,-40
11.6630,87,155,-116,-40
11.6635,87,156,-116,-40
11.6640,87,155,-116,-40
11.6645,86,155,-115,-40
11.6650,86,156,-115,-40
11.6655,85,155,-115,-39
11.6660,85,155,-115,-40
11.6665,84,155,-115,-40
11.6670,84,155,-115,-39
11.6675,84,155,-115,-39
11.6680,83,154,-115,-39
11.6685,82,155,-115,-39
11.6690,82,154,-114,-39
11.6695,82,154,-114,-39
11.6700,81,154,-114,-39
11.6705,81,154,-114,-39
11.6710,80,154,-114,-38
11.6715,80,154,-114,-38
11.6720,80,154,-114,-38
11.6725,79,154,-114,-38
11.6730,79,154,-113,-38
11.6735,78,154,-113,-37
11.6740,78,154,-114,-37
11.6745,78,153,-113,-36
11.6750,77,153,-113,-36
11.6755,77,153,-113,-36
11.6760,76,154,-113,-36
11.6765,76,153,-113,-35
11.6770,76,153,-112,-35
11.6775,75,153,-113,-34
11.6780,75,153,-112,-34
11.6785,74,153,-112,-34
11.6790,74,153,-112,-33
11.6795,73,153,-112,-33
11.6800,73,153,-112,-33
11.6805,72,153,-112,-32
11.6810,72,153,-112,-32
11.6815,72,152,-111,-31
11.6820,71,152,-112,-32
11.6825,71,153,-111,-31
11.6830,71,152,-111,-30
11.6835,70,152,-111,-30
11.6840,69,153,-111,-30
11.6845,69,152,-111,-29
11.6850,68,152,-111,-29
11.6855,68,152,-111,-29
11.6860,68,152,-110,-29
11.6865,67,152,-110,-28
11.6870,67,152,-110,-29
11.6875,66,152,-110,-28
11.6880,66,151,-110,-28
11.6885,65,152,-110,-28
11.6890,65,152,-110,-28
11.6895,65,152,-110,-27
11.6900,64,151,-110,-27
11.6905,63,151,-110,-27
11.6910,63,151,-110,-27
11.6915,63,151,-109,-26
11.6920,62,151,-109,-26
11.6925,62,151,-109,-26
11.6930,62,151,-109,-25
11.6935,61,151,-109,-24
11.6940,60,150,-109,-24
11.6945,60,151,-109,-24
11.6950,60,151,-109,-24
11.6955,59,150,-109,-23
11.6960,59,150,-108,-23
11.6965,58,151,-108,-23
11.6970,58,150,-108,-22
11.6975,58,150,-108,-22
11.6980,57,150,-108,-22
11.6985,57,150,-108,-21
11.6990,56,150,-108,-21
11.6995,56,150,-108,-20
11.7000,55,150,-108,-20
11.7005,55,150,-108,-19
11.7010,55,150,-107,-20
11.7015,54,150,-107,-20
11.7020,54,150,-107,-19
11.7025,53,149,-107,-19
11.7030,53,149,-107,-20
11.7035,53,149,-106,-19
11.7040,52,150,-106,-19
11.7045,52,149,-106,-19
11.7050,51,149,-106,-19
11.7055,51,149,-106,-19
11.7060,51,149,-106,-18
11.7065,50,149,-106,-18
11.7070,49,148,-106,-18
11.7075,49,149,-106,-18
11.7080,48,148,-106,-17
11.7085,48,149,-105,-17
11.7090,48,149,-105,-17
11.7095,47,148,-105,-17
11.7100,47,148,-105,-17
11.7105,46,148,-105,-16
11.7110,45,148,-106,-16
11.7115,45,148,-105,-17
11.7120,44,148,-105,-16
11.7125,44,148,-105,-16
11.7130,44,148,-104,-16
11.7135,44,148,-105,-16
11.7140,43,148,-105,-15
11.7145,43,148,-104,-15
11.7150,42,148,-104,-15
11.7155,42,148,-104,-14
11.7160,41,147,-104,-14
11.7165,41,148,-104,-14
11.7170,41,147,-104,-14
11.7175,41,147,-103,-13
11.7180,40,148,-103,-13
11.7185,40,147,-102,-13
11.7190,39,147,-101,-12
11.7195,38,147,-100,-12
11.7200,38,147,-100,-11
11.7205,38,147,-99,-11
11.7210,38,147,-98,-10
11.7215,37,147,-97,-10
11.7220,37,146,-96,-9
11.7225,36,146,-96,-9
11.7230,35,147,-95,-9
11.7235,35,146,-94,-8
11.7240,34,147,-93,-8
11.7245,33,146,-93,-7
11.7250,32,147,-92,-7
11.7255,32,146,-91,-6
11.7260,31,146,-90,-6
11.7265,30,146,-90,-6
11.7270,29,146,-89,-5
11.7275,28,146,-88,-5
11.7280,27,146,-87,-5
11.7285,26,145,-87,-4
11.7290,25,146,-86,-4
11.7295,24,146,-85,-4
11.7300,24,146,-84,-4
11.7305,22,146,-83,-4
11.7310,22,146,-83,-3
11.7315,20,146,-82,-3
11.7320,19,145,-81,-3
11.7325,18,145,-80,-3
11.7330,17,145,-80,-3
11.7335,16,145,-79,-3
11.7340,15,145,-79,-2
11.7345,14,146,-78,-3
11.7350,13,145,-78,-3
11.7355,12,144,-77,-3
11.7360,11,145,-77,-2
11.7365,10,145,-76,-2
11.7370,0,145,-76,-2
11.7375,0,144,-75,-2
11.7380,0,145,-75,-1
11.7385,0,145,-74,-1
11.7390,0,145,-74,0
11.7395,0,144,-73,0
11.7400,0,145,-73,1
11.7405,0,144,-72,2
11.7410,0,144,-72,2
11.7415,0,144,-71,3
11.7420,0,144,-71,3
11.7425,0,144,-70,3
11.7430,0,144,-69,3
11.7435,0,144,-69,3
11.7440,0,144,-69,2
11.7445,0,144,-69,2
11.7450,0,144,-69,0
11.7455,0,143,-68,-2
11.7460,0,144,-68,0
11.7465,0,143,-67,-1
11.7470,0,143,-66,-2
11.7475,0,144,-65,0
11.7480,0,143,-65,1
11.7485,0,143,-64,2
11.7490,0,143,-63,1
11.7495,0,143,-62,2
11.7500,0,143,-62,2
11.7505,0,143,-61,2
11.7510,0,143,-60,2
11.7515,0,143,-59,2
11.7520,0,143,-58,3
11.7525,0,143,-58,3
11.7530,0,143,-57,3
11.7535,0,143,-56,3
11.7540,0,143,-55,4
11.7545,0,142,-55,3
11.7550,0,142,-54,3
11.7555,0,142,-53,3
11.7560,0,142,-52,4
11.7565,0,142,-52,7
11.7570,0,142,-51,6
11.7575,0,142,-50,6
11.7580,0,142,-50,6
11.7585,0,142,-49,6
11.7590,0,142,-49,6
11.7595,0,142,-48,6
11.7600,0,142,-47,6
11.7605,0,142,-46,6
11.7610,0,142,-46,6
11.7615,0,141,-45,6
11.7620,0,141,-45,6
11.7625,0,142,-44,6
11.7630,0,141,-43,6
11.7635,0,141,-43,6
11.7640,0,141,-42,6
11.7645,0,141,-42,6
11.7650,0,141,-41,6
11.7655,0,141,-40,6
11.7660,0,141,-40,6
11.7665,0,141,-39,6
11.7670,0,141,-39,6
11.7675,0,141,-38,6
11.7680,0,141,-38,6
11.7685,0,141,-37,5
11.7690,0,141,-36,5
11.7695,0,140,-36,5
11.7700,0,141,-36,5
11.7705,0,140,-35,5
11.7710,0,141,-35,5
11.7715,0,140,-34,5
11.7720,0,141,-34,5
11.7725,0,140,-33,5
11.7730,0,140,-33,5
11.7735,0,140,-32,5
11.7740,0,140,-32,5
11.7745,0,140,-31,5
11.7750,0,140,-31,5
11.7755,0,140,-30,5
11.7760,0,139,-30,5
11.7765,0,140,-30,5
11.7770,0,139,-29,5
11.7775,0,139,-29,5
11.7780,0,139,-28,5
11.7785,0,140,-28,5
11.7790,0,139,-27,4
11.7795,0,139,-27,4
11.7800,0,139,-27,4
11.7805,0,139,-26,4
11.7810,0,139,-26,4
11.7815,0,139,-25,4
11.7820,0,138,-25,4
11.7825,0,139,-25,4
11.7830,0,139,-24,4
11.7835,0,138,-24,4
11.7840,0,138,-23,4
11.7845,0,138,-23,4
11.7850,0,139,-23,4
11.7855,0,138,-22,4
11.7860,0,139,-22,4
11.7865,0,138,-22,4
11.7870,0,139,-21,3
11.7875,0,138,-21,4
11.7880,0,138,-21,4
11.7885,0,138,-20,3
11.7890,0,138,-20,3
11.7895,0,137,-20,3
11.7900,0,138,-19,3
11.7905,0,138,-19,3
11.7910,0,137,-19,3
11.7915,0,138,-18,3
11.7920,0,137,-18,3
11.7925,0,137,-18,3
11.7930,0,137,-18,3
11.7935,0,137,-17,3
11.7940,0,137,-17,3
11.7945,0,137,-17,3
11.7950,0,137,-16,3
11.7955,0,137,-16,3
11.7960,0,137,-16,3
11.7965,0,137,-16,3
11.7970,0,137,-15,3
11.7975,0,137,-15,3
11.7980,0,137,-15,3
11.7985,0,137,-15,3
11.7990,0,136,-14,3
11.7995,0,137,-14,3
11.8000,0,137,-14,3
11.8005,0,136,-14,2
11.8010,0,136,-14,2
11.8015,0,136,-13,2
11.8020,0,136,-13,2
11.8025,0,136,-13,2
11.8030,0,136,-13,2
11.8035,0,136,-13,2
11.8040,0,136,-13,2
11.8045,0,136,-13,2
11.8050,0,136,-13,2
11.8055,0,136,-12,2
11.8060,0,136,-12,2
11.8065,0,136,-12,2
11.8070,0,136,-12,2
11.8075,0,136,-12,2
11.8080,0,136,-12,2
11.8085,0,136,-12,2
11.8090,0,135,-12,2
11.8095,0,136,-11,2
11.8100,0,135,-11,2
11.8105,0,135,-11,2
11.8110,0,135,-11,2
11.8115,0,135,-11,2
11.8120,0,135,-11,2
11.8125,0,135,-11,2
11.8130,0,135,-11,2
11.8135,0,135,-11,2
11.8140,0,135,-11,2
11.8145,0,135,-11,2
11.8150,0,135,-10,2
11.8155,0,134,-10,2
11.8160,0,134,-10,2
11.8165,0,135,-10,2
11.8170,0,134,-10,2
11.8175,0,135,-10,2
11.8180,0,134,-10,2
11.8185,0,135,-10,2
11.8190,0,134,-10,1
11.8195,0,134,-10,2
11.8200,0,134,-9,1
11.8205,0,134,-9,1
11.8210,0,134,-9,1
11.8215,0,134,-9,1
11.8220,0,134,-9,1
11.8225,0,134,-9,1
11.8230,0,134,-9,1
11.8235,0,134,-9,1
11.8240,0,134,-9,1
11.8245,0,133,-9,1
11.8250,0,134,-9,1
11.8255,0,133,-9,1
11.8260,0,133,-8,1
11.8265,0,133,-8,1
11.8270,0,133,-8,1
11.8275,0,133,-8,1
11.8280,0,133,-8,1
11.8285,0,133,-8,1
11.8290,0,132,-8,1
11.8295,0,133,-8,1
11.8300,0,133,-8,1
11.8305,0,133,-8,1
11.8310,0,133,-8,1
11.8315,0,132,-8,1
11.8320,0,133,-8,1
11.8325,0,133,-8,1
11.8330,0,132,-7,1
11.8335,0,133,-7,1
11.8340,0,132,-7,1
11.8345,0,133,-7,1
11.8350,0,132,-7,1
11.8355,0,132,-7,1
11.8360,0,132,-7,1
11.8365,0,132,-7,1
11.8370,0,131,-7,1
11.8375,0,132,-7,1
11.8380,0,132,-7,1
11.8385,0,132,-7,1
11.8390,0,132,-7,1
11.8395,0,132,-7,1
11.8400,0,132,-7,1
11.8405,0,132,-6,1
11.8410,0,131,-6,1
11.8415,0,131,-6,1
11.8420,0,131,-6,1
11.8425,0,132,-6,1
11.8430,0,131,-6,1
11.8435,0,131,-6,1
11.8440,0,131,-6,1
11.8445,0,131,-6,1
11.8450,0,131,-6,1
11.8455,0,131,-6,1
11.8460,0,131,-6,1
11.8465,0,131,-6,1
11.8470,0,131,-6,1
11.8475,0,131,-6,1
11.8480,0,130,-6,1
11.8485,0,130,-6,1
11.8490,0,130,-6,1
11.8495,0,130,-5,1
11.8500,0,130,-5,1
11.8505,0,130,-5,1
11.8510,0,131,-5,1
11.8515,0,130,-5,1
11.8520,0,130,-5,1
11.8525,0,130,-5,1
11.8530,0,130,-5,1
11.8535,0,130,-5,1
11.8540,0,130,-5,1
11.8545,0,130,-5,1
11.8550,0,129,-5,1
11.8555,0,130,-5,0
11.8560,0,130,-5,1
11.8565,0,130,-5,0
11.8570,0,129,-5,0
11.8575,0,129,-5,0
11.8580,0,129,-5,0
11.8585,0,129,-5,0
11.8590,0,130,-5,0
11.8595,0,129,-5,0
11.8600,0,129,-4,0
11.8605,0,129,-4,0
11.8610,0,129,-4,0
11.8615,0,129,-4,0
11.8620,0,129,-4,0
11.8625,0,129,-4,0
11.8630,0,129,-4,0
11.8635,0,128,-4,0
11.8640,0,129,-4,0
11.8645,0,128,-4,0
11.8650,0,128,-4,0
11.8655,0,128,-4,0
11.8660,0,129,-4,0
11.8665,0,128,-4,0
11.8670,0,128,-4,0
11.8675,0,128,-4,0
11.8680,0,128,-4,0
11.8685,0,128,-4,0
11.8690,0,128,-4,0
11.8695,0,128,-4,0
11.8700,0,128,-4,0
11.8705,0,128,-4,0
11.8710,0,128,-4,0
11.8715,0,128,-3,0
11.8720,0,128,-3,0
11.8725,0,128,-3,0
11.8730,0,128,-3,0
11.8735,0,128,-3,0
11.8740,0,127,-3,0
11.8745,0,127,-3,0
11.8750,0,127,-3,0
11.8755,0,128,-3,0
11.8760,0,127,-3,0
11.8765,0,127,-3,0
11.8770,0,127,-3,0
11.8775,0,127,-3,0
11.8780,0,127,-3,0
11.8785,0,127,-3,0
11.8790,0,127,-3,0
11.8795,0,127,-3,0
11.8800,0,127,-3,0
11.8805,0,127,-3,0
11.8810,0,126,-3,0
11.8815,0,126,-3,0
11.8820,0,126,-3,0
11.8825,0,126,-3,0
11.8830,0,126,-3,0
11.8835,0,126,-3,0
11.8840,0,126,-3,0
11.8845,0,126,-3,0
11.8850,0,126,-3,0
11.8855,0,126,-3,0
11.8860,0,126,-3,0
11.8865,0,125,-2,0
11.8870,0,126,-2,0
11.8875,0,126,-2,0
11.8880,0,125,-2,0
11.8885,0,126,-2,0
11.8890,0,125,-2,0
11.8895,0,125,-2,0
11.8900,0,125,-2,0
11.8905,0,125,-2,0
11.8910,0,125,-2,0
11.8915,0,125,-2,0
11.8920,0,125,-2,0
11.8925,0,125,-2,0
11.8930,0,125,-2,0
11.8935,0,125,-2,0
11.8940,0,125,-2,0
11.8945,0,125,-2,0
11.8950,0,125,-2,0
11.8955,0,125,-2,0
11.8960,0,125,-2,0
11.8965,0,125,-2,0
11.8970,0,125,-2,0
11.8975,0,124,-2,0
