 SimTime (float32)[1], IPL (int32)[1], MAG (int32)[1], ALT (int32)[1], ALV (int32)[1]
11.2095,132,164,-72,-316
11.2100,132,164,-72,-316
11.2105,131,173,-73,-316
11.2110,131,165,-73,-316
11.2115,131,165,-73,-316
11.2120,131,165,-73,-316
11.2125,132,164,-73,-316
11.2130,131,168,-73,-315
11.2135,131,173,-73,-316
11.2140,131,164,-73,-315
11.2145,131,164,-73,-315
11.2150,131,164,-73,-315
11.2155,131,164,-73,-316
11.2160,131,173,-73,-316
11.2165,131,173,-73,-316
11.2170,131,165,-73,-316
11.2175,131,168,-74,-315
11.2180,131,168,-73,-315
11.2185,131,172,-74,-316
11.2190,132,169,-73,-315
11.2195,132,172,-73,-316
11.2200,131,172,-74,-316
11.2205,132,163,-73,-316
11.2210,132,173,-73,-316
11.2215,132,174,-74,-316
11.2220,132,173,-74,-315
11.2225,132,164,-73,-315
11.2230,132,167,-74,-316
11.2235,132,172,-74,-316
11.2240,132,173,-74,-315
11.2245,132,173,-74,-316
11.2250,132,173,-74,-315
11.2255,132,173,-74,-314
11.2260,131,173,-75,-315
11.2265,132,164,-74,-315
11.2270,132,167,-74,-315
11.2275,131,173,-75,-315
11.2280,131,165,-75,-314
11.2285,131,172,-75,-314
11.2290,131,166,-75,-313
11.2295,132,165,-75,-315
11.2300,132,172,-75,-314
11.2305,131,167,-75,-315
11.2310,131,164,-75,-315
11.2315,130,164,-76,-314
11.2320,131,165,-75,-314
11.2325,131,173,-75,-315
11.2330,131,173,-75,-314
11.2335,131,167,-75,-314
11.2340,131,172,-75,-314
11.2345,131,172,-76,-314
11.2350,131,172,-76,-315
11.2355,131,173,-75,-314
11.2360,131,172,-76,-314
11.2365,132,172,-76,-313
11.2370,131,170,-76,-314
11.2375,131,165,-76,-314
11.2380,132,172,-75,-314
11.2385,131,167,-76,-314
11.2390,131,166,-76,-314
11.2395,131,164,-76,-314
11.2400,131,171,-76,-313
11.2405,131,167,-76,-313
11.2410,131,174,-76,-314
11.2415,131,170,-76,-313
11.2420,131,172,-76,-314
11.2425,131,173,-76,-313
11.2430,131,173,-77,-314
11.2435,132,165,-76,-313
11.2440,131,168,-77,-313
11.2445,132,172,-76,-314
11.2450,132,173,-76,-313
11.2455,131,172,-77,-313
11.2460,131,167,-77,-314
11.2465,132,173,-77,-313
11.2470,131,168,-77,-314
11.2475,132,164,-77,-314
11.2480,131,173,-77,-314
11.2485,132,173,-77,-314
11.2490,132,172,-77,-314
11.2495,132,173,-77,-314
11.2500,132,164,-77,-314
11.2505,131,173,-77,-313
11.2510,131,164,-77,-314
11.2515,131,167,-77,-314
11.2520,131,165,-78,-314
11.2525,131,169,-77,-314
11.2530,132,169,-77,-314
11.2535,132,166,-77,-314
11.2540,132,165,-77,-314
11.2545,131,171,-78,-314
11.2550,132,173,-77,-315
11.2555,131,169,-78,-314
11.2560,131,164,-78,-314
11.2565,131,166,-78,-315
11.2570,131,173,-78,-314
11.2575,131,166,-78,-315
11.2580,131,167,-78,-315
11.2585,131,168,-79,-315
11.2590,132,173,-78,-315
11.2595,132,171,-78,-315
11.2600,131,164,-79,-315
11.2605,131,173,-78,-315
11.2610,132,163,-78,-315
11.2615,132,165,-78,-315
11.2620,132,163,-78,-315
11.2625,132,168,-78,-315
11.2630,132,168,-79,-316
11.2635,132,164,-78,-315
11.2640,132,164,-79,-315
11.2645,132,165,-78,-315
11.2650,132,168,-78,-315
11.2655,132,173,-79,-315
11.2660,132,173,-79,-317
11.2665,132,168,-79,-316
11.2670,131,164,-79,-316
11.2675,132,170,-79,-315
11.2680,132,173,-79,-316
11.2685,131,173,-79,-316
11.2690,132,165,-79,-316
11.2695,132,165,-79,-317
11.2700,132,171,-79,-316
11.2705,133,172,-79,-316
11.2710,132,171,-79,-317
11.2715,132,167,-79,-317
11.2720,132,170,-79,-317
11.2725,132,173,-80,-318
11.2730,132,173,-80,-317
11.2735,132,165,-79,-318
11.2740,132,165,-80,-317
11.2745,132,166,-80,-317
11.2750,132,172,-80,-317
11.2755,132,173,-80,-317
11.2760,132,170,-80,-318
11.2765,132,164,-80,-317
11.2770,132,164,-80,-317
11.2775,132,169,-80,-318
11.2780,132,171,-80,-318
11.2785,132,173,-80,-318
11.2790,132,172,-80,-318
11.2795,132,173,-80,-318
11.2800,132,172,-80,-318
11.2805,133,164,-80,-318
11.2810,132,172,-80,-318
11.2815,132,173,-80,-317
11.2820,133,173,-80,-318
11.2825,132,174,-80,-317
11.2830,132,171,-81,-318
11.2835,132,167,-81,-318
11.2840,133,164,-80,-318
11.2845,132,166,-81,-318
11.2850,133,166,-80,-317
11.2855,133,166,-81,-317
11.2860,132,168,-81,-317
11.2865,132,170,-81,-318
11.2870,132,173,-81,-317
11.2875,133,164,-81,-317
11.2880,133,171,-81,-317
11.2885,132,173,-81,-317
11.2890,133,170,-81,-317
11.2895,133,165,-81,-317
11.2900,132,174,-81,-317
11.2905,133,166,-81,-317
11.2910,132,173,-82,-316
11.2915,132,167,-82,-316
11.2920,132,166,-82,-316
11.2925,132,171,-82,-317
11.2930,132,174,-82,-317
11.2935,132,172,-82,-317
11.2940,132,173,-82,-318
11.2945,132,173,-82,-317
11.2950,132,172,-82,-317
11.2955,132,166,-82,-316
11.2960,132,164,-82,-317
11.2965,132,169,-82,-317
11.2970,132,172,-82,-317
11.2975,132,172,-82,-318
11.2980,132,167,-82,-317
11.2985,132,165,-82,-318
11.2990,132,172,-82,-318
11.2995,132,171,-82,-318
11.3000,132,164,-83,-317
11.3005,132,172,-82,-318
11.3010,132,166,-83,-317
11.3015,132,172,-83,-317
11.3020,133,171,-82,-317
11.3025,132,168,-83,-316
11.3030,133,172,-83,-316
11.3035,133,164,-83,-316
11.3040,132,164,-83,-315
11.3045,133,168,-83,-315
11.3050,132,170,-83,-314
11.3055,132,169,-83,-313
11.3060,132,173,-83,-313
11.3065,132,173,-83,-313
11.3070,132,167,-83,-311
11.3075,132,164,-83,-312
11.3080,132,173,-84,-311
11.3085,132,167,-84,-311
11.3090,132,168,-84,-310
11.3095,132,172,-84,-310
11.3100,132,168,-84,-311
11.3105,132,169,-84,-310
11.3110,131,165,-84,-310
11.3115,131,174,-84,-309
11.3120,131,173,-84,-309
11.3125,131,166,-85,-308
11.3130,132,172,-84,-309
11.3135,131,170,-84,-308
11.3140,131,171,-85,-309
11.3145,131,172,-85,-308
11.3150,131,169,-85,-307
11.3155,131,165,-85,-307
11.3160,131,166,-85,-306
11.3165,131,164,-85,-306
11.3170,131,164,-85,-306
11.3175,131,173,-85,-306
11.3180,131,164,-85,-305
11.3185,131,169,-85,-305
11.3190,131,173,-86,-305
11.3195,130,173,-86,-304
11.3200,131,173,-86,-304
11.3205,131,163,-86,-304
11.3210,131,173,-86,-303
11.3215,131,174,-86,-304
11.3220,131,171,-86,-303
11.3225,131,171,-86,-303
11.3230,131,167,-86,-303
11.3235,131,173,-86,-303
11.3240,131,172,-86,-302
11.3245,131,171,-86,-301
11.3250,130,164,-86,-302
11.3255,130,168,-86,-301
11.3260,131,173,-86,-301
11.3265,130,167,-87,-301
11.3270,130,164,-87,-301
11.3275,130,163,-87,-301
11.3280,131,173,-87,-301
11.3285,131,166,-86,-301
11.3290,130,167,-87,-301
11.3295,130,164,-87,-300
11.3300,130,164,-87,-301
11.3305,130,173,-87,-300
11.3310,130,163,-87,-300
11.3315,130,166,-87,-300
11.3320,130,165,-87,-300
11.3325,130,164,-87,-299
11.3330,130,167,-87,-299
11.3335,130,173,-88,-300
11.3340,130,172,-88,-299
11.3345,130,172,-88,-299
11.3350,130,172,-88,-299
11.3355,130,172,-88,-298
11.3360,130,169,-88,-297
11.3365,130,164,-88,-297
11.3370,130,168,-88,-298
11.3375,130,172,-88,-298
11.3380,130,166,-88,-297
11.3385,130,173,-88,-297
11.3390,130,167,-88,-297
11.3395,130,171,-89,-296
11.3400,130,172,-89,-297
11.3405,130,170,-88,-296
11.3410,130,165,-88,-296
11.3415,130,173,-89,-294
11.3420,130,173,-89,-297
11.3425,130,171,-89,-294
11.3430,130,166,-89,-293
11.3435,130,172,-89,-294
11.3440,130,173,-89,-293
11.3445,130,171,-89,-293
11.3450,129,163,-89,-293
11.3455,130,166,-89,-292
11.3460,130,172,-89,-293
11.3465,130,171,-89,-292
11.3470,130,164,-89,-292
11.3475,130,169,-89,-292
11.3480,130,173,-90,-292
11.3485,130,165,-90,-292
11.3490,130,172,-90,-291
11.3495,130,171,-90,-291
11.3500,130,169,-90,-292
11.3505,130,165,-90,-292
11.3510,130,169,-90,-291
11.3515,129,173,-90,-292
11.3520,130,173,-90,-291
11.3525,130,173,-90,-291
11.3530,130,172,-90,-292
11.3535,130,173,-90,-291
11.3540,130,172,-90,-291
11.3545,130,170,-90,-292
11.3550,129,163,-91,-291
11.3555,130,171,-91,-291
11.3560,130,172,-91,-291
11.3565,130,172,-91,-290
11.3570,130,164,-91,-290
11.3575,130,166,-91,-290
11.3580,130,173,-91,-289
11.3585,130,165,-91,-289
11.3590,131,164,-90,-289
11.3595,130,169,-91,-288
11.3600,130,173,-91,-288
11.3605,130,164,-91,-287
11.3610,131,174,-91,-287
11.3615,132,173,-90,-287
11.3620,131,173,-91,-287
11.3625,131,172,-91,-287
11.3630,131,173,-91,-286
11.3635,131,172,-91,-286
11.3640,131,173,-91,-286
11.3645,131,169,-91,-286
11.3650,132,170,-91,-285
11.3655,132,170,-91,-286
11.3660,131,168,-91,-285
11.3665,131,164,-91,-285
11.3670,131,166,-91,-285
11.3675,132,173,-91,-285
11.3680,131,165,-91,-284
11.3685,131,173,-91,-284
11.3690,131,173,-91,-283
11.3695,131,173,-91,-283
11.3700,132,168,-91,-283
11.3705,131,168,-92,-283
11.3710,131,164,-92,-282
11.3715,132,168,-91,-282
11.3720,131,169,-92,-282
11.3725,131,163,-92,-282
11.3730,131,168,-92,-281
11.3735,131,170,-92,-281
11.3740,131,168,-92,-280
11.3745,131,168,-92,-280
11.3750,131,165,-92,-280
11.3755,131,164,-92,-280
11.3760,130,166,-93,-279
11.3765,130,171,-93,-279
11.3770,131,173,-92,-278
11.3775,130,166,-93,-279
11.3780,130,174,-93,-278
11.3785,130,164,-93,-278
11.3790,130,168,-93,-279
11.3795,130,164,-93,-278
11.3800,130,169,-93,-278
11.3805,130,171,-93,-278
11.3810,130,172,-93,-277
11.3815,130,170,-93,-278
11.3820,130,172,-94,-278
11.3825,131,171,-93,-277
11.3830,130,174,-93,-277
11.3835,130,167,-94,-278
11.3840,130,172,-94,-277
11.3845,130,172,-94,-277
11.3850,130,171,-94,-276
11.3855,130,166,-94,-276
11.3860,130,163,-94,-276
11.3865,129,165,-95,-276
11.3870,129,171,-95,-275
11.3875,129,173,-95,-276
11.3880,130,166,-95,-275
11.3885,130,173,-95,-275
11.3890,130,174,-94,-275
11.3895,130,173,-95,-275
11.3900,130,164,-95,-275
11.3905,130,169,-95,-274
11.3910,130,164,-95,-275
11.3915,129,164,-95,-275
11.3920,129,163,-96,-274
11.3925,129,165,-95,-274
11.3930,129,164,-96,-274
11.3935,129,169,-96,-274
11.3940,129,170,-96,-274
11.3945,129,173,-96,-274
11.3950,129,173,-96,-275
11.3955,129,167,-96,-274
11.3960,129,165,-96,-275
11.3965,128,173,-96,-274
11.3970,129,173,-96,-275
11.3975,129,171,-96,-274
11.3980,129,170,-96,-274
11.3985,129,164,-96,-275
11.3990,129,172,-96,-274
11.3995,129,173,-97,-274
11.4000,129,170,-96,-274
11.4005,129,164,-97,-274
11.4010,129,171,-97,-274
11.4015,129,173,-97,-273
11.4020,129,172,-97,-274
11.4025,129,172,-97,-274
11.4030,129,171,-97,-274
11.4035,129,166,-97,-273
11.4040,129,164,-97,-274
11.4045,129,166,-97,-274
11.4050,128,173,-98,-274
11.4055,128,172,-98,-274
11.4060,129,173,-97,-274
11.4065,128,173,-98,-274
11.4070,128,170,-98,-274
11.4075,128,170,-98,-274
11.4080,128,169,-98,-275
11.4085,128,165,-98,-275
11.4090,128,169,-98,-275
11.4095,128,171,-98,-275
11.4100,128,164,-98,-275
11.4105,128,173,-99,-275
11.4110,128,164,-99,-276
11.4115,127,163,-99,-275
11.4120,127,167,-99,-275
11.4125,127,163,-99,-276
11.4130,127,169,-100,-276
11.4135,126,166,-100,-276
11.4140,126,164,-100,-276
11.4145,126,165,-100,-275
11.4150,126,164,-100,-275
11.4155,126,169,-100,-276
11.4160,125,173,-101,-276
11.4165,125,173,-101,-277
11.4170,125,168,-101,-277
11.4175,125,164,-101,-277
11.4180,124,173,-102,-278
11.4185,124,171,-102,-277
11.4190,124,164,-102,-278
11.4195,124,164,-102,-279
11.4200,124,171,-102,-278
11.4205,124,172,-102,-279
11.4210,124,173,-102,-279
11.4215,124,168,-102,-281
11.4220,123,169,-103,-280
11.4225,123,174,-103,-282
11.4230,123,164,-103,-280
11.4235,123,164,-103,-282
11.4240,123,165,-103,-283
11.4245,123,165,-103,-281
11.4250,123,164,-104,-284
11.4255,123,165,-104,-284
11.4260,123,166,-104,-284
11.4265,123,170,-104,-285
11.4270,123,172,-104,-284
11.4275,123,172,-104,-285
11.4280,122,167,-104,-285
11.4285,123,173,-104,-286
11.4290,123,171,-104,-286
11.4295,122,173,-105,-285
11.4300,123,171,-104,-286
11.4305,122,164,-105,-286
11.4310,123,168,-105,-286
11.4315,123,174,-104,-286
11.4320,122,173,-105,-287
11.4325,123,168,-105,-287
11.4330,123,164,-105,-287
11.4335,123,165,-105,-287
11.4340,123,168,-105,-287
11.4345,123,173,-105,-288
11.4350,123,173,-105,-288
11.4355,123,171,-105,-288
11.4360,123,165,-105,-288
11.4365,123,165,-105,-289
11.4370,123,165,-105,-288
11.4375,123,173,-105,-288
11.4380,124,164,-105,-290
11.4385,124,170,-105,-291
11.4390,123,174,-105,-291
11.4395,124,173,-105,-291
11.4400,124,173,-105,-291
11.4405,124,165,-106,-291
11.4410,124,173,-105,-292
11.4415,124,173,-105,-291
11.4420,124,173,-106,-291
11.4425,125,174,-105,-292
11.4430,124,173,-106,-291
11.4435,124,164,-106,-292
11.4440,124,164,-106,-291
11.4445,124,168,-106,-292
11.4450,124,169,-106,-292
11.4455,124,173,-106,-291
11.4460,124,173,-106,-291
11.4465,124,167,-106,-291
11.4470,125,164,-106,-292
11.4475,125,173,-106,-292
11.4480,125,164,-106,-291
11.4485,125,170,-106,-292
11.4490,125,172,-106,-291
11.4495,125,172,-106,-292
11.4500,125,165,-106,-292
11.4505,125,173,-106,-291
11.4510,125,166,-107,-292
11.4515,126,167,-106,-291
11.4520,125,167,-107,-291
11.4525,125,166,-107,-291
11.4530,124,174,-107,-291
11.4535,125,167,-107,-291
11.4540,125,165,-107,-291
11.4545,125,164,-107,-291
11.4550,125,167,-107,-291
11.4555,125,165,-107,-290
11.4560,125,164,-107,-290
11.4565,125,168,-107,-290
11.4570,125,173,-107,-290
11.4575,125,172,-107,-290
11.4580,125,165,-107,-290
11.4585,126,168,-107,-290
11.4590,126,173,-107,-290
11.4595,125,173,-108,-289
11.4600,126,172,-107,-289
11.4605,125,164,-108,-289
11.4610,126,172,-108,-288
11.4615,126,173,-108,-288
11.4620,126,174,-108,-289
11.4625,126,169,-108,-288
11.4630,125,167,-108,-288
11.4635,125,164,-108,-288
11.4640,125,169,-108,-287
11.4645,125,172,-108,-287
11.4650,126,173,-108,-286
11.4655,126,167,-108,-286
11.4660,125,165,-108,-285
11.4665,126,163,-108,-285
11.4670,126,167,-108,-284
11.4675,126,173,-108,-284
11.4680,126,171,-108,-283
11.4685,126,167,-109,-283
11.4690,126,164,-108,-282
11.4695,126,165,-109,-283
11.4700,126,173,-109,-282
11.4705,125,168,-109,-282
11.4710,125,170,-109,-281
11.4715,125,166,-109,-281
11.4720,125,170,-110,-281
11.4725,125,163,-110,-281
11.4730,125,163,-110,-280
11.4735,125,167,-110,-280
11.4740,125,167,-110,-280
11.4745,125,164,-110,-279
11.4750,125,168,-110,-279
11.4755,125,173,-110,-279
11.4760,125,173,-110,-279
11.4765,125,171,-110,-278
11.4770,125,164,-110,-278
11.4775,125,170,-110,-278
11.4780,125,172,-110,-268
11.4785,125,167,-111,-277
11.4790,124,170,-111,-276
11.4795,124,173,-111,-275
11.4800,124,169,-111,-275
11.4805,125,170,-111,-273
11.4810,125,164,-111,-272
11.4815,125,174,-111,-272
11.4820,125,170,-111,-271
11.4825,125,164,-111,-271
11.4830,125,165,-111,-270
11.4835,125,164,-111,-270
11.4840,124,165,-112,-270
11.4845,124,164,-112,-269
11.4850,124,165,-112,-269
11.4855,125,170,-112,-268
11.4860,124,173,-112,-268
11.4865,124,172,-112,-268
11.4870,124,164,-112,-268
11.4875,124,171,-112,-268
11.4880,124,173,-113,-268
11.4885,124,163,-112,-267
11.4890,124,166,-113,-267
11.4895,123,166,-113,-267
11.4900,124,166,-113,-258
11.4905,123,173,-113,-267
11.4910,124,173,-113,-268
11.4915,123,166,-114,-267
11.4920,123,163,-113,-267
11.4925,123,169,-114,-267
11.4930,123,173,-114,-266
11.4935,123,172,-114,-267
11.4940,123,172,-114,-266
11.4945,123,166,-114,-266
11.4950,123,166,-114,-266
11.4955,123,172,-114,-266
11.4960,123,173,-114,-266
11.4965,122,166,-115,-265
11.4970,123,166,-115,-265
11.4975,123,166,-114,-265
11.4980,123,167,-115,-266
11.4985,123,170,-115,-265
11.4990,123,173,-115,-266
11.4995,123,173,-115,-266
11.5000,123,170,-115,-266
11.5005,123,163,-115,-265
11.5010,123,173,-115,-265
11.5015,123,171,-114,-264
11.5020,123,172,-114,-264
11.5025,123,172,-114,-263
11.5030,123,162,-113,-263
11.5035,123,163,-113,-263
11.5040,123,167,-113,-264
11.5045,123,162,-113,-262
11.5050,123,161,-112,-261
11.5055,123,161,-112,-262
11.5060,123,164,-112,-260
11.5065,124,164,-111,-261
11.5070,122,169,-112,-261
11.5075,123,169,-111,-260
11.5080,123,163,-111,-259
11.5085,122,170,-111,-259
11.5090,122,167,-111,-258
11.5095,122,166,-111,-258
11.5100,122,166,-111,-258
11.5105,121,160,-111,-257
11.5110,121,160,-111,-256
11.5115,120,162,-111,-256
11.5120,120,167,-111,-255
11.5125,120,158,-110,-256
11.5130,119,167,-110,-255
11.5135,120,165,-110,-255
11.5140,119,167,-110,-254
11.5145,119,167,-110,-254
11.5150,119,165,-110,-254
11.5155,119,166,-109,-254
11.5160,119,164,-109,-254
11.5165,118,164,-109,-254
11.5170,118,158,-109,-254
11.5175,117,163,-109,-256
11.5180,117,166,-109,-254
11.5185,117,167,-109,-256
11.5190,117,161,-109,-256
11.5195,116,161,-109,-256
11.5200,115,165,-109,-255
11.5205,115,166,-109,-255
11.5210,115,156,-108,-255
11.5215,115,160,-109,-255
11.5220,115,166,-108,-255
11.5225,115,165,-108,-254
11.5230,114,158,-108,-253
11.5235,114,161,-108,-253
11.5240,113,162,-108,-252
11.5245,112,159,-108,-252
11.5250,113,163,-108,-251
11.5255,112,162,-108,-249
11.5260,111,165,-108,-249
11.5265,112,162,-108,-248
11.5270,111,155,-108,-247
11.5275,111,159,-108,-246
11.5280,111,162,-107,-245
11.5285,110,163,-107,-244
11.5290,110,156,-107,-243
11.5295,110,158,-107,-242
11.5300,110,161,-107,-242
11.5305,109,163,-107,-241
11.5310,109,160,-107,-240
11.5315,108,154,-107,-240
11.5320,107,154,-107,-240
11.5325,107,155,-107,-238
11.5330,106,162,-108,-238
11.5335,105,160,-108,-236
11.5340,105,158,-107,-236
11.5345,104,163,-108,-235
11.5350,104,162,-108,-234
11.5355,104,160,-107,-233
11.5360,103,154,-108,-232
11.5365,103,153,-107,-232
11.5370,102,154,-107,-231
11.5375,101,158,-108,-231
11.5380,101,162,-107,-230
11.5385,101,153,-107,-229
11.5390,101,157,-107,-228
11.5395,100,161,-107,-227
11.5400,100,155,-107,-226
11.5405,99,154,-107,-225
11.5410,99,157,-107,-222
11.5415,99,162,-107,-221
11.5420,98,162,-107,-222
11.5425,98,162,-107,-219
11.5430,97,159,-107,-220
11.5435,97,152,-107,-217
11.5440,97,161,-107,-216
11.5445,96,160,-107,-215
11.5450,96,161,-107,-215
11.5455,95,160,-107,-213
11.5460,94,159,-107,-212
11.5465,95,153,-107,-212
11.5470,94,155,-107,-211
11.5475,93,160,-107,-210
11.5480,93,151,-107,-209
11.5485,92,159,-107,-208
11.5490,92,160,-107,-207
11.5495,91,161,-107,-206
11.5500,91,159,-107,-206
11.5505,91,152,-107,-205
11.5510,90,158,-107,-204
11.5515,90,161,-107,-203
11.5520,89,160,-107,-203
11.5525,88,160,-107,-202
11.5530,88,161,-107,-200
11.5535,88,160,-107,-200
11.5540,87,150,-107,-199
11.5545,87,150,-107,-198
11.5550,87,151,-107,-197
11.5555,86,151,-107,-196
11.5560,86,151,-107,-195
11.5565,85,157,-107,-194
11.5570,85,159,-107,-192
11.5575,85,157,-107,-192
11.5580,84,150,-107,-191
11.5585,84,158,-107,-190
11.5590,83,152,-107,-188
11.5595,83,149,-107,-187
11.5600,82,155,-107,-186
11.5605,82,159,-107,-186
11.5610,82,149,-107,-184
11.5615,81,157,-107,-183
11.5620,81,156,-106,-183
11.5625,81,150,-106,-181
11.5630,80,148,-107,-180
11.5635,80,154,-107,-179
11.5640,79,157,-107,-179
11.5645,79,157,-106,-177
11.5650,79,158,-106,-176
11.5655,79,157,-106,-174
11.5660,78,150,-106,-174
11.5665,78,149,-106,-173
11.5670,77,156,-106,-172
11.5675,77,157,-106,-171
11.5680,76,158,-106,-170
11.5685,76,148,-106,-169
11.5690,75,157,-107,-169
11.5695,75,153,-106,-167
11.5700,74,157,-107,-167
11.5705,74,152,-106,-166
11.5710,73,153,-106,-165
11.5715,73,147,-107,-164
11.5720,73,149,-106,-164
11.5725,72,147,-106,-163
11.5730,72,156,-106,-162
11.5735,72,156,-106,-161
11.5740,71,148,-106,-160
11.5745,71,147,-106,-159
11.5750,70,153,-106,-159
11.5755,70,154,-106,-157
11.5760,70,156,-106,-157
11.5765,69,156,-106,-156
11.5770,69,154,-106,-155
11.5775,69,150,-106,-154
11.5780,68,156,-106,-154
11.5785,67,147,-106,-152
11.5790,67,155,-106,-152
11.5795,67,156,-106,-151
11.5800,66,154,-106,-150
11.5805,66,150,-106,-149
11.5810,66,156,-106,-148
11.5815,66,147,-106,-147
11.5820,65,148,-106,-147
11.5825,65,145,-106,-146
11.5830,65,145,-106,-145
11.5835,64,154,-106,-144
11.5840,64,155,-106,-144
11.5845,64,152,-105,-143
11.5850,63,146,-105,-142
11.5855,62,147,-106,-141
11.5860,62,145,-106,-141
11.5865,62,146,-105,-140
11.5870,61,154,-106,-139
11.5875,61,154,-106,-139
11.5880,61,145,-105,-138
11.5885,60,154,-106,-137
11.5890,60,152,-105,-137
11.5895,59,152,-105,-135
11.5900,59,154,-105,-135
11.5905,59,154,-105,-134
11.5910,58,150,-105,-133
11.5915,57,149,-106,-133
11.5920,57,154,-105,-132
11.5925,57,153,-105,-131
11.5930,57,148,-105,-131
11.5935,57,149,-105,-129
11.5940,56,152,-104,-127
11.5945,56,148,-104,-125
11.5950,55,147,-103,-123
11.5955,55,151,-103,-121
11.5960,54,154,-102,-119
11.5965,54,153,-101,-117
11.5970,53,148,-101,-115
11.5975,53,146,-100,-113
11.5980,53,153,-100,-111
11.5985,52,143,-99,-110
11.5990,52,153,-99,-108
11.5995,50,153,-98,-107
11.6000,50,153,-98,-105
11.6005,50,148,-97,-103
11.6010,49,146,-96,-101
11.6015,48,145,-96,-99
11.6020,47,152,-95,-97
11.6025,46,147,-95,-97
11.6030,45,142,-94,-95
11.6035,45,151,-94,-93
11.6040,43,146,-93,-91
11.6045,43,146,-93,-90
11.6050,42,148,-92,-89
11.6055,41,150,-91,-86
11.6060,40,152,-91,-85
11.6065,40,148,-90,-83
11.6070,39,144,-90,-81
11.6075,38,144,-89,-80
11.6080,37,148,-89,-78
11.6085,36,151,-88,-77
11.6090,35,145,-87,-76
11.6095,34,144,-87,-74
11.6100,34,149,-86,-72
11.6105,32,152,-86,-71
11.6110,31,141,-85,-70
11.6115,30,150,-85,-65
11.6120,28,151,-84,-64
11.6125,28,150,-84,-62
11.6130,27,144,-83,-60
11.6135,25,142,-82,-58
11.6140,25,146,-82,-56
11.6145,24,149,-81,-54
11.6150,23,149,-81,-52
11.6155,22,149,-80,-50
11.6160,20,147,-80,-48
11.6165,19,141,-79,-46
11.6170,18,143,-78,-42
11.6175,17,146,-78,-40
11.6180,16,146,-77,-37
11.6185,15,149,-77,-35
11.6190,13,141,-76,-33
11.6195,0,140,-76,-32
11.6200,0,140,-75,-32
11.6205,0,146,-75,-30
11.6210,0,142,-75,-29
11.6215,0,142,-74,-27
11.6220,0,146,-74,-25
11.6225,0,140,-73,-23
11.6230,0,144,-73,-21
11.6235,0,140,-73,-19
11.6240,0,142,-72,-17
11.6245,0,145,-72,-15
11.6250,0,140,-72,-14
11.6255,0,140,-71,-12
11.6260,0,141,-71,-10
11.6265,0,140,-70,-9
11.6270,0,140,-70,-7
11.6275,0,146,-70,-6
11.6280,0,149,-69,-5
11.6285,0,140,-69,-4
11.6290,0,149,-69,-3
11.6295,0,146,-68,-3
11.6300,0,148,-68,-2
11.6305,0,149,-68,-2
11.6310,0,140,-67,-1
11.6315,0,148,-67,-1
11.6320,0,148,-66,-1
11.6325,0,147,-66,-1
11.6330,0,145,-66,0
11.6335,0,148,-65,0
11.6340,0,140,-65,0
11.6345,0,139,-65,0
11.6350,0,143,-64,0
11.6355,0,145,-64,0
11.6360,0,145,-64,0
11.6365,0,148,-63,0
11.6370,0,146,-63,0
11.6375,0,140,-63,0
11.6380,0,147,-62,0
11.6385,0,138,-62,0
11.6390,0,145,-62,0
11.6395,0,147,-61,0
11.6400,0,139,-61,0
11.6405,0,141,-61,0
11.6410,0,147,-60,0
11.6415,0,145,-60,0
11.6420,0,143,-60,0
11.6425,0,141,-60,0
11.6430,0,143,-59,0
11.6435,0,143,-59,0
11.6440,0,145,-59,0
11.6445,0,147,-58,0
11.6450,0,147,-58,0
11.6455,0,145,-58,0
11.6460,0,138,-57,0
11.6465,0,138,-57,0
11.6470,0,144,-57,0
11.6475,0,146,-56,0
11.6480,0,146,-56,0
11.6485,0,139,-56,0
11.6490,0,143,-56,0
11.6495,0,145,-55,0
11.6500,0,146,-55,0
11.6505,0,142,-55,0
11.6510,0,137,-54,0
11.6515,0,146,-54,0
11.6520,0,145,-54,0
11.6525,0,146,-54,0
11.6530,0,146,-53,0
11.6535,0,145,-53,0
11.6540,0,140,-53,0
11.6545,0,137,-52,0
11.6550,0,142,-52,0
11.6555,0,144,-52,0
11.6560,0,145,-52,0
11.6565,0,145,-51,0
11.6570,0,141,-51,0
11.6575,0,137,-51,0
11.6580,0,141,-51,0
11.6585,0,145,-50,0
11.6590,0,136,-50,0
11.6595,0,137,-50,0
11.6600,0,135,-50,0
11.6605,0,136,-49,0
11.6610,0,145,-49,0
11.6615,0,136,-49,0
11.6620,0,136,-48,0
11.6625,0,137,-48,0
11.6630,0,134,-48,0
11.6635,0,135,-48,0
11.6640,0,139,-47,0
11.6645,0,142,-47,0
11.6650,0,144,-47,0
11.6655,0,143,-47,0
11.6660,0,137,-46,0
11.6665,0,136,-46,0
11.6670,0,139,-46,0
11.6675,0,143,-46,0
11.6680,0,142,-46,0
11.6685,0,135,-45,0
11.6690,0,142,-45,0
11.6695,0,136,-45,0
11.6700,0,135,-45,0
11.6705,0,138,-44,0
11.6710,0,142,-44,0
11.6715,0,144,-44,0
11.6720,0,139,-44,0
11.6725,0,137,-43,0
11.6730,0,141,-43,0
11.6735,0,142,-43,0
11.6740,0,142,-43,0
11.6745,0,141,-43,0
11.6750,0,137,-42,0
11.6755,0,133,-42,0
11.6760,0,134,-42,0
11.6765,0,137,-42,0
